"id","name","Common Name","edible or poisonous?"
980,"Oxalis stricta","Common Name","edible or poisonous?"
981,"Ranunculus occidentalis","Common Name","edible or poisonous?"
982,"Callistemon citrinus","Common Name","edible or poisonous?"
983,"Liatris aspera","Common Name","edible or poisonous?"
984,"Rumex acetosella","Red Sorrel","edible leaves and roots"
985,"Rumex crispus","Curly Dock","edible seeds and leaves"
986,"Ilex opaca","Common Name","edible or poisonous?"
987,"Salvia columbariae","Chia","edible plant"
988,"Sanicula crassicaulis","Common Name","edible or poisonous?"
989,"Linaria purpurea","Common Name","edible or poisonous?"
990,"Clinopodium douglasii","Common Name","edible or poisonous?"
991,"Linnaea borealis","Common Name","edible or poisonous?"
992,"Delairea odorata","Common Name","edible or poisonous?"
993,"Senecio vulgaris","Common Name","edible or poisonous?"
994,"Silene gallica","Common Name","edible or poisonous?"
995,"Bistorta bistortoides","Common Name","edible or poisonous?"
996,"Cryptotaenia canadensis","Common Name","edible or poisonous?"
997,"Hydrastis canadensis","Common Name","edible or poisonous?"
998,"Ratibida pinnata","Common Name","edible or poisonous?"
999,"Monarda punctata","Common Name","edible or poisonous?"
1000,"Asplenium oblongifolium","Shining spleenwort","not edible"
1001,"Lonicera ciliosa","Common Name","edible or poisonous?"
1002,"Lonicera japonica","Common Name","edible or poisonous?"
1003,"Lonicera tatarica","Common Name","edible or poisonous?"
1004,"Yucca filifera","Chinese Palm","edible flowers and fruit"
1005,"Luetkea pectinata","Common Name","edible or poisonous?"
1006,"Maianthemum stellatum","Star-flowered Lily-of-the-Valley","edible berries"
1007,"Sonchus asper","Common Name","edible or poisonous?"
1008,"Brassica rapa","Field Mustard","edible leaves, seeds"
1009,"Campanulastrum americanum","Common Name","edible or poisonous?"
1010,"Tradescantia virginiana","Common Name","edible or poisonous?"
1011,"Cylindropuntia leptocaulis","Desert Christmas Cactus","edible fruit"
1012,"Nandina domestica","Common Name","edible or poisonous?"
1013,"Liatris mucronata","Common Name","edible or poisonous?"
1014,"Lindheimera texana","Common Name","edible or poisonous?"
1015,"Phlox pilosa","Common Name","edible or poisonous?"
1016,"Stellaria media","Chickweed","edible weed"
1017,"Thalictrum fendleri","Common Name","edible or poisonous?"
1018,"Vaccinium myrtillus","European blueberry","edible berry"
1019,"Argemone albiflora","Common Name","edible or poisonous?"
1020,"Pyrrhopappus pauciflorus","Common Name","edible or poisonous?"
1021,"Cerastium fontanum","Common Name","edible or poisonous?"
1022,"Buglossoides arvensis","Common Name","edible or poisonous?"
1023,"Trifolium dubium","Common Name","edible or poisonous?"
1024,"Urtica urens","Small Nettle","edible plant"
1025,"Lupinus stiversii","Harlequin lupine","Poisonous"
1026,"Jaumea carnosa","Common Name","edible or poisonous?"
1027,"Vicia americana","Common Name","edible or poisonous?"
1028,"Mimosa quadrivalvis platycarpa","Common Name","edible or poisonous?"
1029,"Vicia sativa","Common Name","edible or poisonous?"
1030,"Vinca major","Common Name","edible or poisonous?"
1031,"Rubus trivialis","Dewberry","edible fruit"
1032,"Cardamine bulbosa","Bulbous bittercress","edible leaves"
1033,"Youngia japonica","Common Name","edible or poisonous?"
1034,"Pyrrosia eleagnifolia","Common Name","edible or poisonous?"
1035,"Cardamine impatiens","Narrowleaf bittercress","edible"
1036,"Lysimachia thyrsiflora","Common Name","edible or poisonous?"
1037,"Ipomoea lacunosa","Common Name","edible or poisonous?"
1038,"Ipomoea cordatotriloba","Common Name","edible or poisonous?"
1039,"Aesculus californica","Common Name","edible or poisonous?"
1040,"Chrysolepis chrysophylla","Common Name","edible or poisonous?"
1041,"Malacothrix saxatilis","Common Name","edible or poisonous?"
1042,"Corylus cornuta californica","California Hazelnuy","edible nut"
1043,"Umbellularia californica","Common Name","edible or poisonous?"
1044,"Osmunda regalis spectabilis","Common Name","edible or poisonous?"
1045,"Corylus cornuta","Beaked Hazelnut","edible nut"
1046,"Marah macrocarpa","Common Name","edible or poisonous?"
1047,"Marah oregana","Common Name","edible or poisonous?"
1048,"Chrysolepis sempervirens","Common Name","edible or poisonous?"
1049,"Griselinia littoralis","Common Name","edible or poisonous?"
1050,"Pittosporum eugenioides","Common Name","edible or poisonous?"
1051,"Acer palmatum","Japanese Maple","edible sap, seeds, young leaves"
1052,"Eriophyllum confertiflorum","Common Name","edible or poisonous?"
1053,"Eucalyptus globulus","Common Name","edible or poisonous?"
1054,"Garrya elliptica","Common Name","edible or poisonous?"
1055,"Genista monspessulana","Common Name","edible or poisonous?"
1056,"Melinis repens","Common Name","edible or poisonous?"
1057,"Holodiscus discolor","Common Name","edible or poisonous?"
1058,"Lonicera hispidula","Common Name","edible or poisonous?"
1059,"Oemleria cerasiformis","Common Name","edible or poisonous?"
1060,"Pinus radiata","Common Name","edible or poisonous?"
1061,"Frangula californica","Common Name","edible or poisonous?"
1062,"Polytaenia texana","Common Name","edible or poisonous?"
1063,"Ribes sanguineum","Red-flowering Currant","edible berries"
1064,"Notholithocarpus densiflorus","Common Name","edible or poisonous?"
1065,"Menyanthes trifoliata","Common Name","edible or poisonous?"
1066,"Rosa gymnocarpa","Dwarf Rose","edible fruit"
1067,"Mertensia ciliata","Common Name","edible or poisonous?"
1068,"Asclepias variegata","Common Name","edible or poisonous?"
1069,"Rubus ursinus","Pacific Blackberry","edible fruit"
1070,"Micranthes californica","Common Name","edible or poisonous?"
1071,"Aquilegia canadensis","Common Name","edible or poisonous?"
1072,"Salix lasiolepis","Common Name","edible or poisonous?"
1073,"Tillandsia recurvata","Common Name","edible or poisonous?"
1074,"Symphoricarpos mollis","Common Name","edible or poisonous?"
1075,"Securigera varia","Common Name","edible or poisonous?"
1076,"Pinus rigida","Common Name","edible or poisonous?"
1077,"Anemone americana","Common Name","edible or poisonous?"
1078,"Lagerstroemia indica","Common Name","edible or poisonous?"
1079,"Commelina erecta","Common Name","edible or poisonous?"
1080,"Weinmannia racemosa","Common Name","edible or poisonous?"
1081,"Eupatorium perfoliatum","Common Name","edible or poisonous?"
1082,"Modiola caroliniana","Common Name","edible or poisonous?"
1083,"Ageratina altissima","Common Name","edible or poisonous?"
1084,"Mollugo verticillata","Common Name","edible or poisonous?"
1085,"Selliera radicans","Common Name","edible or poisonous?"
1086,"Samolus repens","Common Name","edible or poisonous?"
1087,"Betula papyrifera","Paper birch","edible flowers, inner bark, leaves, sap, shoots"
1088,"Borrichia frutescens","Common Name","edible or poisonous?"
1089,"Ulmus americana","American Elm","edible leaves"
1090,"Muehlenbeckia complexa","Common Name","edible or poisonous?"
1091,"Conoclinium coelestinum","Common Name","edible or poisonous?"
1092,"Phoradendron californicum","Common Name","edible or poisonous?"
1093,"Gonolobus suberosus","Common Name","edible or poisonous?"
1094,"Symphoricarpos albus","Common Name","edible or poisonous?"
1095,"Wisteria sinensis","Common Name","edible or poisonous?"
1096,"Oenothera macrocarpa","Missouri Evening primrose","edible flower buds"
1097,"Liriodendron tulipifera","Common Name","edible or poisonous?"
1098,"Cuscuta gronovii","Common Name","edible or poisonous?"
1099,"Viola ocellata","Common Name","edible or poisonous?"
1100,"Boerhavia coccinea","Common Name","edible or poisonous?"
1101,"Nasturtium officinale","Watercess","edible plant"
1102,"Eupatorium altissimum","Common Name","edible or poisonous?"
1103,"Spigelia marilandica","Common Name","edible or poisonous?"
1104,"Helenium bigelovii","Common Name","edible or poisonous?"
1105,"Solidago flexicaulis","Common Name","edible or poisonous?"
1106,"Viola canadensis","Common Name","edible or poisonous?"
1107,"Trifolium hybridum","Common Name","edible or poisonous?"
1108,"Amaryllis belladonna","Common Name","edible or poisonous?"
1109,"Daucus pusillus","American wild carrot","edible root"
1110,"Quercus nigra","Water oak","edible acorns"
1111,"Nicotiana obtusifolia","Common Name","edible or poisonous?"
1112,"Senecio minimus","Common Name","edible or poisonous?"
1113,"Lasthenia californica","Common Name","edible or poisonous?"
1114,"Bothriochloa laguroides","Common Name","edible or poisonous?"
1115,"Nuphar polysepala","Great Yellow Pond Lily","edible seeds"
1116,"Nuttallanthus texanus","Common Name","edible or poisonous?"
1117,"Mimosa nuttallii","Common Name","edible or poisonous?"
1118,"Oenothera laciniata","Cutleaf Evening Primrose","edible leaves, roots"
1119,"Oenothera rosea","Rose Evening Primrose","edible roots"
1120,"Collomia grandiflora","Common Name","edible or poisonous?"
1121,"Tetraneuris scaposa","Common Name","edible or poisonous?"
1122,"Leycesteria formosa","Common Name","edible or poisonous?"
1123,"Opuntia engelmannii","Texas-Prickly Pear","edible fruit"
1124,"Opuntia littoralis","Coastal Prickly Pear","edible fruit"
1125,"Opuntia microdasys","Bunny Ears Cactus","edible stems and fruit"
1126,"Opuntia phaeacantha","Desert Prickly Pear","edible fruits"
1127,"Uvularia perfoliata","Common Name","edible or poisonous?"
1128,"Orthilia secunda","Common Name","edible or poisonous?"
1129,"Helminthotheca echioides","Common Name","edible or poisonous?"
1130,"Ranunculus abortivus","Common Name","edible or poisonous?"
1131,"Melia azedarach","Common Name","edible or poisonous?"
1132,"Baccharis neglecta","Common Name","edible or poisonous?"
1133,"Quercus stellata","Post Oak","edible acorns"
1134,"Wyethia angustifolia","Common Name","edible or poisonous?"
1135,"Ceanothus thyrsiflorus","Common Name","edible or poisonous?"
1136,"Pseudognaphalium obtusifolium","Common Name","edible or poisonous?"
1137,"Romneya coulteri","Common Name","edible or poisonous?"
1138,"Paeonia brownii","Common Name","edible or poisonous?"
1139,"Pancratium maritimum","Common Name","edible or poisonous?"
1140,"Viburnum lantanoides","Hobblebush","edible fruit"
1141,"Wyethia mollis","Common Name","edible or poisonous?"
1142,"Atriplex canescens","Common Name","edible or poisonous?"
1143,"Papaver heterophyllum","Common Name","edible or poisonous?"
1144,"Ferocactus cylindraceus","Common Name","edible or poisonous?"
1145,"Celtis pallida","Spiny hackberry","edible berry"
1146,"Prunus avium","Sweet Cherry","edible fruit"
1147,"Agathis australis","Common Name","edible or poisonous?"
1148,"Impatiens pallida","Yellow jewelweed","edible seeds"
1149,"Fumaria officinalis","Common Name","edible or poisonous?"
1150,"Tiarella cordifolia","Common Name","edible or poisonous?"
1151,"Mitella diphylla","Common Name","edible or poisonous?"
1152,"Clintonia borealis","Common Name","edible or poisonous?"
1153,"Grindelia stricta","Common Name","edible or poisonous?"
1154,"Abronia umbellata","Common Name","edible or poisonous?"
1155,"Peltandra virginica","Common Name","edible or poisonous?"
1156,"Anemone occidentalis","Common Name","edible or poisonous?"
1157,"Leptecophylla juniperina","Common Name","edible or poisonous?"
1158,"Acer spicatum","Mountain Maple","edible sap, seeds, young leaves"
1159,"Gentiana newberryi","Common Name","edible or poisonous?"
1160,"Penstemon rydbergii","Common Name","edible or poisonous?"
1161,"Aristotelia serrata","Common Name","edible or poisonous?"
1162,"Philadelphus lewisii","Common Name","edible or poisonous?"
1163,"Metrosideros fulgens","Climbing Rata","not edible"
1164,"Coprosma grandifolia","Common Name","edible or poisonous?"
1165,"Myrsine divaricata","Common Name","edible or poisonous?"
1166,"Dendrolycopodium obscurum","Common Name","edible or poisonous?"
1167,"Peritoma arborea","Common Name","edible or poisonous?"
1168,"Chaerophyllum tainturieri","Common Name","edible or poisonous?"
1169,"Persicaria capitata","Common Name","edible or poisonous?"
1170,"Persicaria pensylvanica","Common Name","edible or poisonous?"
1171,"Calochortus venustus","Butterfly mariposa lily","edible roots"
1172,"Clematis drummondii","Common Name","edible or poisonous?"
1173,"Calluna vulgaris","Common Name","edible or poisonous?"
1174,"Galax urceolata","Common Name","edible or poisonous?"
1175,"Canna indica","Common Name","edible or poisonous?"
1176,"Persicaria virginiana","Common Name","edible or poisonous?"
1177,"Parkinsonia florida","Common Name","edible or poisonous?"
1178,"Pteridium aquilinum","Common Name","edible or poisonous?"
1179,"Orobanche fasciculata","Common Name","edible or poisonous?"
1180,"Centrosema virginianum","Common Name","edible or poisonous?"
1181,"Eurybia divaricata","Common Name","edible or poisonous?"
1182,"Echinacea pallida","Common Name","edible or poisonous?"
1183,"Phlox diffusa","Common Name","edible or poisonous?"
1184,"Thalictrum thalictroides","Common Name","edible or poisonous?"
1185,"Fremontodendron californicum","Common Name","edible or poisonous?"
1186,"Phoenix canariensis","Common Name","edible or poisonous?"
1187,"Digitalis purpurea","Lady's Glove","Poisonous"
1188,"Phyllodoce empetriformis","Common Name","edible or poisonous?"
1189,"Geranium viscosissimum","Sticky geranium","edible plant"
1190,"Geum macrophyllum","Common Name","edible or poisonous?"
1191,"Celastrus scandens","Common Name","edible or poisonous?"
1192,"Phlox divaricata laphamii","Common Name","edible or poisonous?"
1193,"Viola purpurea","Common Name","edible or poisonous?"
1194,"Hymenophyllum nephrophyllum","Common Name","edible or poisonous?"
1195,"Pistia stratiotes","Common Name","edible or poisonous?"
1196,"Oenothera biennis","Common Evening Primrose","edible roots"
1197,"Potentilla recta","Common Name","edible or poisonous?"
1198,"Comarum palustre","Common Name","edible or poisonous?"
1199,"Mimulus primuloides","Common Name","edible or poisonous?"
1200,"Camassia quamash","Common Name","edible or poisonous?"
1201,"Silene laciniata","Common Name","edible or poisonous?"
1202,"Silene laciniata californica","Common Name","edible or poisonous?"
1203,"Ceanothus cordulatus","Common Name","edible or poisonous?"
1204,"Thuja occidentalis","Common Name","edible or poisonous?"
1205,"Chimaphila umbellata","Common Name","edible or poisonous?"
1206,"Chimaphila menziesii","Common Name","edible or poisonous?"
1207,"Pyrola picta","Common Name","edible or poisonous?"
1208,"Crepis capillaris","Common Name","edible or poisonous?"
1209,"Asclepias cordifolia","Common Name","edible or poisonous?"
1210,"Pseudognaphalium luteoalbum","Common Name","edible or poisonous?"
1211,"Polygala paucifolia","Common Name","edible or poisonous?"
1212,"Glaucium flavum","Common Name","edible or poisonous?"
1213,"Schoenoplectus tabernaemontani","Common Name","edible or poisonous?"
1214,"Keckiella cordifolia","Common Name","edible or poisonous?"
1215,"Polanisia dodecandra","Common Name","edible or poisonous?"
1216,"Polemonium occidentale","Common Name","edible or poisonous?"
1217,"Asclepias speciosa","Common Name","edible or poisonous?"
1218,"Polygonum aviculare","Prostrate knotweed","edible plant"
1219,"Elephantopus carolinianus","Common Name","edible or poisonous?"
1220,"Balsamorhiza sagittata","Arrowleaf balsamroot","edible roots"
1221,"Ruellia humilis","Common Name","edible or poisonous?"
1222,"Mentzelia laevicaulis","Common Name","edible or poisonous?"
1223,"Campanula rotundifolia","Common Name","edible or poisonous?"
1224,"Populus trichocarpa","Common Name","edible or poisonous?"
1225,"Emmenanthe penduliflora","Common Name","edible or poisonous?"
1226,"Pinus contorta murrayana","Common Name","edible or poisonous?"
1227,"Tragopogon porrifolius","Common Name","edible or poisonous?"
1228,"Cissus incisa","Common Name","edible or poisonous?"
1229,"Potentilla gracilis","Common Name","edible or poisonous?"
1230,"Senna lindheimeriana","Common Name","edible or poisonous?"
1231,"Lobelia inflata","Common Name","edible or poisonous?"
1232,"Packera obovata","Common Name","edible or poisonous?"
1233,"Proboscidea louisianica","Common Name","edible or poisonous?"
1234,"Melampyrum lineare","Common Name","edible or poisonous?"
1235,"Prunus persica","Peach","edible fruit"
1236,"Coccoloba uvifera","Common Name","edible or poisonous?"
1237,"Gaultheria procumbens","American Wintergreen","edible fruit"
1238,"Rubus odoratus","Flowering Raspberry","edible fruit"
1239,"Caulophyllum giganteum","Common Name","edible or poisonous?"
1240,"Calochortus leichtlinii","Leichtlin's mariposa lily","edible roots"
1241,"Impatiens noli-tangere","Touch-me-not balsam","edible seeds"
1242,"Pteris tremula","Common Name","edible or poisonous?"
1243,"Mimulus ringens","Common Name","edible or poisonous?"
1244,"Goodyera pubescens","Common Name","edible or poisonous?"
1245,"Pyrola asarifolia","Common Name","edible or poisonous?"
1246,"Alnus glutinosa","Common Name","edible or poisonous?"
1247,"Fagus sylvatica","European beech","edible nuts"
1248,"Cercis occidentalis","Common Name","edible or poisonous?"
1249,"Dudleya cymosa","Common Name","edible or poisonous?"
1250,"Acer pseudoplatanus","Sycamore Maple","edible sap, seeds, young leaves"
1251,"Paulownia tomentosa","Common Name","edible or poisonous?"
1252,"Schinus terebinthifolius","Common Name","edible or poisonous?"
1253,"Rapistrum rugosum","Common Name","edible or poisonous?"
1254,"Abies balsamea","Common Name","edible or poisonous?"
1255,"Reseda luteola","Common Name","edible or poisonous?"
1256,"Laportea canadensis","Common Name","edible or poisonous?"
1257,"Ligustrum vulgare","Common Name","edible or poisonous?"
1258,"Rhodiola integrifolia","Common Name","edible or poisonous?"
1259,"Lonicera canadensis","Common Name","edible or poisonous?"
1260,"Lonicera dioica","Common Name","edible or poisonous?"
1261,"Lonicera sempervirens","Common Name","edible or poisonous?"
1262,"Rivina humilis","Common Name","edible or poisonous?"
1263,"Ribes cereum","Wax Currant","edible fruit"
1264,"Apios americana","Ground Nut","edible root"
1265,"Asclepias latifolia","Common Name","edible or poisonous?"
1266,"Aralia racemosa","Common Name","edible or poisonous?"
1267,"Lycopodium clavatum","Common Name","edible or poisonous?"
1268,"Sequoiadendron giganteum","Common Name","edible or poisonous?"
1269,"Asclepias asperula","Common Name","edible or poisonous?"
1270,"Broussonetia papyrifera","Common Name","edible or poisonous?"
1271,"Jacobaea vulgaris","Common Name","edible or poisonous?"
1272,"Rosa nutkana","Nootka Rose","edible fruit"
1273,"Ceanothus herbaceus","Common Name","edible or poisonous?"
1274,"Rosa rubiginosa","Sweet-Brier","edible fruits"
1275,"Rosa woodsii","Woods' Roose","edible fruits"
1276,"Rubus laciniatus","Cutleaf blackberry","edible berry?"
1277,"Maclura pomifera","Common Name","edible or poisonous?"
1278,"Sanicula bipinnatifida","Common Name","edible or poisonous?"
1279,"Tropaeolum majus","Nasturtium","edible seeds"
1280,"Lilium humboldtii","Humboldt's Lily","not edible"
1281,"Cooperia pedunculata","Common Name","edible or poisonous?"
1282,"Carex intumescens","Common Name","edible or poisonous?"
1283,"Cordia boissieri","Common Name","edible or poisonous?"
1284,"Claytonia lanceolata","Western springbeauty","edible roots"
1285,"Achyrachaena mollis","Common Name","edible or poisonous?"
1286,"Homalosorus pycnocarpos","Common Name","edible or poisonous?"
1287,"Vitis riparia","Common Name","edible or poisonous?"
1288,"Lilium parvum","Sierra Tiger Lily","edible bulbs when cooked"
1289,"Papaver rhoeas","Common Name","edible or poisonous?"
1290,"Adenocaulon bicolor","Common Name","edible or poisonous?"
1291,"Solanum rostratum","Buffalo bur","poisonous"
1292,"Dryopteris marginalis","Common Name","edible or poisonous?"
1293,"Polypodium virginianum","Common Name","edible or poisonous?"
1294,"Scabiosa atropurpurea","Common Name","edible or poisonous?"
1295,"Artemisia pycnocephala","Common Name","edible or poisonous?"
1296,"Ilex vomitoria","Common Name","edible or poisonous?"
1297,"Morella cerifera","Common Name","edible or poisonous?"
1298,"Cocculus carolinus","Common Name","edible or poisonous?"
1299,"Ampelopsis arborea","Common Name","edible or poisonous?"
1300,"Berchemia scandens","Common Name","edible or poisonous?"
1301,"Scirpus cyperinus","Common Name","edible or poisonous?"
1302,"Corynocarpus laevigatus","Common Name","edible or poisonous?"
1303,"Rubus idaeus","Red Raspberry","edible fruit"
1304,"Vernonia missurica","Common Name","edible or poisonous?"
1305,"Scutellaria galericulata","Common Name","edible or poisonous?"
1306,"Scutellaria mexicana","Common Name","edible or poisonous?"
1307,"Leptopteris hymenophylloides","Common Name","edible or poisonous?"
1308,"Verbesina virginica","Common Name","edible or poisonous?"
1309,"Quercus phellos","Willow Oak","edible acorns"
1310,"Sedum album","Common Name","edible or poisonous?"
1311,"Rudbeckia triloba","Brown-eyed Susan","medicinal herb"
1312,"Ipomopsis rubra","Common Name","edible or poisonous?"
1313,"Senecio elegans","Common Name","edible or poisonous?"
1314,"Solidago caesia","Common Name","edible or poisonous?"
1315,"Ilex decidua","Common Name","edible or poisonous?"
1316,"Centaurea calcitrapa","Common Name","edible or poisonous?"
1317,"Hypericum hypericoides","Common Name","edible or poisonous?"
1318,"Sesbania drummondii","Common Name","edible or poisonous?"
1319,"Castilleja hispida","Common Name","edible or poisonous?"
1320,"Ribes roezlii","Sierra Gooseberry","edible or poisonous?"
1321,"Pueraria montana","Common Name","edible fruit under spiny layer"
1322,"Senegalia greggii","Common Name","edible or poisonous?"
1323,"Monardella odoratissima","Common Name","edible or poisonous?"
1324,"Sesbania herbacea","Common Name","edible or poisonous?"
1325,"Corylus avellana","Common Hazelnut","edible nut"
1326,"Pellaea atropurpurea","Common Name","edible or poisonous?"
1327,"Uvularia grandiflora","Common Name","edible or poisonous?"
1328,"Juglans hindsii","Northern California Walnut","edible walnuts"
1329,"Juglans californica","California Black Walnut","edible nuts"
1330,"Juglans nigra","Eastern black walnut","edible nut"
1331,"Epilobium obcordatum","Common Name","edible or poisonous?"
1332,"Sphenosciadium capitellatum","Common Name","edible or poisonous?"
1333,"Pneumatopteris pennigera","Common Name","edible or poisonous?"
1334,"Tanacetum parthenium","Feverfew","Toxic plant"
1335,"Tragopogon dubius","Common Name","edible or poisonous?"
1336,"Spiraea tomentosa","Common Name","edible or poisonous?"
1337,"Cardamine pratensis","Cuckoo Flower","edible leaves"
1338,"Silene latifolia","Common Name","edible or poisonous?"
1339,"Rudbeckia hirta","Black-eyed Susan","medicinal roots"
1340,"Solanum dimidiatum","Western horse nettle","poisonous plant"
1341,"Solanum elaeagnifolium","Silverleaf nightshade","Poisonous"
1342,"Campsis radicans","Common Name","edible or poisonous?"
1343,"Solanum nigrum","Black nightshade","edible fruit when ripe"
1344,"Anemone berlandieri","Common Name","edible or poisonous?"
1345,"Solanum xanti","Purple Nightshade","poisonous plant"
1346,"Solidago altissima","Common Name","edible or poisonous?"
1347,"Pinus jeffreyi","Common Name","edible or poisonous?"
1348,"Clematis terniflora","Common Name","edible or poisonous?"
1349,"Clematis virginiana","Common Name","edible or poisonous?"
1350,"Sphaeralcea angustifolia","Common Name","edible or poisonous?"
1351,"Spiraea splendens","Common Name","edible or poisonous?"
1352,"Frangula caroliniana","Common Name","edible or poisonous?"
1353,"Asclepias perennis","Common Name","edible or poisonous?"
1354,"Ceiba pentandra","Common Name","edible or poisonous?"
1355,"Carica papaya","Common Name","edible or poisonous?"
1356,"Pseudopanax crassifolius","Common Name","edible or poisonous?"
1357,"Sapindus saponaria","Common Name","edible or poisonous?"
1358,"Parkinsonia aculeata","Common Name","edible or poisonous?"
1359,"Persea americana","Common Name","edible or poisonous?"
1360,"Veronica salicifolia","Common Name","edible or poisonous?"
1361,"Doellingeria umbellata","Common Name","edible or poisonous?"
1362,"Oclemena acuminata","Common Name","edible or poisonous?"
1363,"Senna roemeriana","Common Name","edible or poisonous?"
1364,"Quercus lobata","Valley Oak","edible acorns"
1365,"Cypripedium reginae","Common Name","edible or poisonous?"
1366,"Conocarpus erectus","Common Name","edible or poisonous?"
1367,"Blechnum penna-marina","Common Name","edible or poisonous?"
1368,"Raphanus raphanistrum","Common Name","edible or poisonous?"
1369,"Hemitomes congestum","Common Name","edible or poisonous?"
1370,"Psidium guajava","Common Name","edible or poisonous?"
1371,"Pseudowintera colorata","Common Name","edible or poisonous?"
1372,"Drosera arcturi","Common Name","edible or poisonous?"
1373,"Bignonia capreolata","Common Name","edible or poisonous?"
1374,"Hibiscus rosa-sinensis","Common Name","edible or poisonous?"
1375,"Streptopus amplexifolius","Common Name","edible or poisonous?"
1376,"Leptospermum scoparium","Common Name","edible or poisonous?"
1377,"Poa annua","Common Name","edible or poisonous?"
1378,"Hymenophyllum demissum","Common Name","edible or poisonous?"
1379,"Pennantia corymbosa","Common Name","edible or poisonous?"
1380,"Viola glabella","Common Name","edible or poisonous?"
1381,"Catharanthus roseus","Common Name","edible or poisonous?"
1382,"Tanacetum bipinnatum","Dune Tansy","Toxic plant"
1383,"Chamaecrista fasciculata","Common Name","edible or poisonous?"
1384,"Ruellia nudiflora","Common Name","edible or poisonous?"
1385,"Artemisia ludoviciana","Common Name","edible or poisonous?"
1386,"Ambrosia chamissonis","Common Name","edible or poisonous?"
1387,"Cardiospermum halicacabum","Common Name","edible or poisonous?"
1388,"Teucrium canadense","Common Name","edible or poisonous?"
1389,"Acer saccharinum","Silver Maple","edible sap, seeds, young leaves"
1390,"Acer platanoides","Norway Maple","edible sap, seeds, young leaves"
1391,"Rhus glabra","Smooth sumac","edible berries"
1392,"Cercocarpus betuloides","Common Name","edible or poisonous?"
1393,"Toxicodendron vernix","Poison Sumac","Poisonous"
1394,"Carpinus caroliniana","Common Name","edible or poisonous?"
1395,"Passiflora caerulea","Bluecrown Passionflower","edible fruit"
1396,"Cornus alternifolia","Pagoda dogwood","edible berries"
1397,"Cornus drummondii","Roughleaf Dogwood","edible or poisonous?"
1398,"Cornus florida","Flowering Dogwood","edible as jams, jellies"
1399,"Quercus alba","White Oak","edible acorns"
1400,"Quercus bicolor","Swamp White Oak","edible acorns"
1401,"Quercus macrocarpa","Bur Oak","edible acorns"
1402,"Thlaspi arvense","Common Name","edible or poisonous?"
1403,"Thymophylla pentachaeta","Common Name","edible or poisonous?"
1404,"Quercus palustris","Swamp Spanish Oak","edible acorns"
1405,"Carya cordiformis","Bitternut Hickory","edible nut"
1406,"Carya ovata","Shagbark Hickory","edible nut"
1407,"Juglans cinerea","Butternut","edible nut"
1408,"Streptopus lanceolatus","Common Name","edible or poisonous?"
1409,"Sassafras albidum","Common Name","edible or poisonous?"
1410,"Microstegium vimineum","Common Name","edible or poisonous?"
1411,"Gleditsia triacanthos","Common Name","edible or poisonous?"
1412,"Morus rubra","Red Mulberry","edible fruit"
1413,"Nyssa sylvatica","Common Name","edible or poisonous?"
1414,"Argemone mexicana","Common Name","edible or poisonous?"
1415,"Tradescantia fluminensis","Common Name","edible or poisonous?"
1416,"Tradescantia ohiensis","Common Name","edible or poisonous?"
1417,"Fraxinus pennsylvanica","Green Ash","edible inner bark"
1418,"Tragopogon pratensis","Common Name","edible or poisonous?"
1419,"Triadica sebifera","Common Name","edible or poisonous?"
1420,"Comptonia peregrina","Common Name","edible or poisonous?"
1421,"Vaccinium macrocarpon","Cranberry","edible berry"
1422,"Trientalis latifolia","Common Name","edible or poisonous?"
1423,"Jeffersonia diphylla","Common Name","edible or poisonous?"
1424,"Trifolium arvense","Common Name","edible or poisonous?"
1425,"Trifolium aureum","Common Name","edible or poisonous?"
1426,"Prunus serotina","Black Cherry","edible fruit"
1427,"Zanthoxylum americanum","Common Name","edible or poisonous?"
1428,"Populus balsamifera","Common Name","edible or poisonous?"
1429,"Populus grandidentata","Common Name","edible or poisonous?"
1430,"Populus tremuloides","Common Name","edible or poisonous?"
1431,"Salix nigra","Common Name","edible or poisonous?"
1432,"Tilia americana","Common Name","edible or poisonous?"
1433,"Calystegia macrostegia","Common Name","edible or poisonous?"
1434,"Celtis occidentalis","Hackberry","edible fruit"
1435,"Myriophyllum aquaticum","Common Name","edible or poisonous?"
1436,"Ulmus rubra","Slippery elm","edible leaves and inner bark"
1437,"Euphorbia hypericifolia","Graceful Spurge","Toxic sap"
1438,"Osmunda claytoniana","Interrupted Fern","edible frond when young"
1439,"Tridens flavus","Common Name","edible or poisonous?"
1440,"Spiranthes cernua","Common Name","edible or poisonous?"
1441,"Bouteloua gracilis","Common Name","edible or poisonous?"
1442,"Trichostema lanceolatum","Common Name","edible or poisonous?"
1443,"Muehlenbeckia axillaris","Common Name","edible or poisonous?"
1444,"Acer glabrum","Rocky Mountain Maple","edible sap, seeds, young leaves"
1445,"Leucopogon fraseri","Common Name","edible or poisonous?"
1446,"Hackelia virginiana","Common Name","edible or poisonous?"
1447,"Armeria maritima","Common Name","edible or poisonous?"
1448,"Valeriana sitchensis","Common Name","edible or poisonous?"
1449,"Veratrum viride","Indian poke","Poisonous"
1450,"Verbena bonariensis","Common Name","edible or poisonous?"
1451,"Typha orientalis","Bulrush","edible roots"
1452,"Dennstaedtia punctilobula","Common Name","edible or poisonous?"
1453,"Medeola virginiana","Cucumber Root","edible root"
